Scenario ID,Scenario Name,Symbol,Assigned Cluster,Assignment Margin,SHAP::EBITDA Margin,SHAP::Return on Assets,SHAP::Asset Turnover,SHAP::Revenue per Employee,SHAP::Current Ratio,SHAP::Debt Ratio,SHAP::Free Cash Flow Margin,SHAP::Operating Cash Flow Margin
technology_revenue_25m,Technology companies with revenue >= $25M,KLIC,0,13.513152610107571,-0.5900469616342121,0.13848739003278238,-0.09280353501822983,-0.16666117973357378,-0.19536151068539068,0.06893380861580964,2.6594516562950807,1.6720893915178183
technology_revenue_25m,Technology companies with revenue >= $25M,KOPN,1,15.976378917882045,8.986759808974739,-0.9132390541885269,0.19660842939299228,0.16242603599252595,0.05646256186949698,-0.07522694780412435,9.721585734609977,7.8600658997524055
technology_revenue_25m,Technology companies with revenue >= $25M,LEDS,0,6.287516413288203,-1.876849872552693,-2.2214660057573155,0.3921374761542754,-0.11510501763641406,0.05706703298633889,0.025170717829319816,0.3520444669800702,-0.34454593543285505
technology_revenue_25m,Technology companies with revenue >= $25M,LPTH,1,6.799570954769636,-0.08080410805921656,5.794517020315465,0.15219702060752777,0.2372275559045124,-0.012777444599519905,-0.024103352248211696,5.863133672298225,4.889244141268342
technology_revenue_25m,Technology companies with revenue >= $25M,LYFT,0,20.359243565072212,-1.4317971012274673,6.083927964895014,-0.04593659761839869,0.4810136063049859,0.08018239621629003,0.03740613924182762,3.275754921890221,1.8596286846522727
technology_revenue_25m,Technology companies with revenue >= $25M,LZMH,1,8.725142652418342,4.578020108318516,12.311965942097919,-0.3921374761542701,-0.6864251860505909,-0.04857909981046821,-0.03182445604431772,1.2175809590024396,1.7956054117766111
technology_revenue_25m,Technology companies with revenue >= $25M,MFI,1,35.04808086040359,11.769971293169133,11.126239572381467,0.15615426743448152,-0.07700347701727128,0.009555214117635095,-0.04055483955066292,13.893301638333515,8.229480742252798
technology_revenue_25m,Technology companies with revenue >= $25M,MKSI,0,17.22950367032478,2.6431961663301644,1.2214969812955212,-0.1563656024737326,-0.10513110187731069,-0.05689828050975987,-0.07042558071586968,2.2200026501497345,1.5145648874085438
technology_revenue_25m,Technology companies with revenue >= $25M,MLGO,0,15.90742486355133,4.785135886230867,1.6345751784752292,-0.2768321855816557,0.11444472792611321,-0.3628281537122069,0.07556969267391839,0.4296004923236401,-0.5113043255020486
technology_revenue_25m,Technology companies with revenue >= $25M,MSTR,1,25.840714910328472,15.917841238243884,1.8953769778566307,0.28574948433937825,0.13830877757447135,0.25025851699039875,-0.03970683159929199,13.893301638333512,3.5186486593069475
technology_revenue_25m,Technology companies with revenue >= $25M,MU,0,26.025533479220023,6.676725412439785,3.4817809232543158,-0.15438566380441002,0.04744300307174881,-0.04429238641668082,0.024634444137071,0.4993836184038896,5.475180577416819
technology_revenue_25m,Technology companies with revenue >= $25M,MXL,1,1.906496351734825,5.41109282834887,5.441936549805981,0.09502669984082998,0.08890463985109912,-0.03414956395693848,-0.025350167527571507,0.4471329688549995,0.5009659472350455
technology_revenue_25m,Technology companies with revenue >= $25M,NAVN,1,8.012633191529723,9.730330280236718,7.4332276367786925,0.17207477337955454,0.19843046226124128,0.14760154614704712,-0.04905769416286665,-0.002967822858434714,0.40205756046525476
technology_revenue_25m,Technology companies with revenue >= $25M,NNDM,1,41.087520163349204,15.917841238243886,12.311965942097908,0.2815910347097624,0.18455838597687718,0.36282815371220484,-0.0749834212602803,13.893301638333512,8.229480742252784
technology_revenue_25m,Technology companies with revenue >= $25M,NSIT,0,9.740387249401838,-0.7561080669927778,0.6945908808383078,0.045039226937455046,-0.017750513402065127,0.040213169252089676,0.027581368354387986,0.27310636148399187,-0.5853487277870256
technology_revenue_25m,Technology companies with revenue >= $25M,NTSK,1,19.017889832922275,15.917841238243893,12.311965942097906,0.17685539552292046,0.1858896044796428,0.018243674164044085,0.0468915223874941,0.0721617637614312,0.30710424298242167
technology_revenue_25m,Technology companies with revenue >= $25M,NVNI,1,4.795982932712971,3.435244452675761,10.416603957195182,0.10435315948689464,0.10836666575667156,-0.08197352155533226,-0.025094026917148723,0.33915061149453046,0.5183951852938896
technology_revenue_25m,Technology companies with revenue >= $25M,NVTS,1,36.07157336025705,15.917841238243884,7.457649904795948,0.2857494843393827,0.17369170541526896,0.20836285503553303,-0.07544065744182367,13.893301638333506,8.22948074225279
technology_revenue_25m,Technology companies with revenue >= $25M,NXPL,1,12.937347914176806,5.147353454694832,12.240831941727468,-0.3921374761542703,0.07481692846335285,0.05286302581314069,-0.06319566823822592,2.8401877323752562,3.055691526212742
technology_revenue_25m,Technology companies with revenue >= $25M,NXT,0,21.797803229353562,2.3828030768470887,4.803915039140539,0.030309052772482192,0.5629512229067926,-0.03949390527602617,0.025667594427900203,2.5959252881344765,1.4166623096828437
technology_revenue_25m,Technology companies with revenue >= $25M,NYAX,0,13.647949624023173,1.8231589966978268,1.4851043040839356,-0.14642624279803812,-0.13615877465117027,-0.027141490204974722,-0.03797578638941626,0.20122757339507732,0.46709749317245575
technology_revenue_25m,Technology companies with revenue >= $25M,OCC,0,6.549995181121221,-1.6483353487455321,-1.0473128615517246,0.3921374761542741,-0.18885272248635154,0.001769742953249137,0.01869392723074112,-0.12334886429326869,-0.8738197188576493
