Scenario ID,Scenario Name,Sector Filter,Revenue Minimum,Revenue Maximum,N Companies,Model,K,Silhouette Score,Davies-Bouldin Index,Calinski-Harabasz Score,Inertia,AIC,BIC,Noise Share,Min Cluster Size,Min Samples
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Consumer Cyclical,20000000,inf,460,Gaussian Mixture,9,0.1581589287012679,1.5628671412467532,79.30209247741817,,6836.508665454486,8505.524167205675,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Consumer Cyclical,20000000,inf,460,Gaussian Mixture,10,0.17876604616230687,1.5619977503040388,81.37798628176476,,6850.579970300296,8705.500664078227,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Consumer Cyclical,20000000,inf,460,HDBSCAN,3,0.3791946024846536,0.7696932304227532,64.72955010561199,,,,0.18695652173913044,10.0,5.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Consumer Cyclical,20000000,inf,460,HDBSCAN,2,0.3961715691114782,0.7558037425216261,50.1359502016497,,,,0.1782608695652174,10.0,10.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Consumer Cyclical,20000000,inf,460,HDBSCAN,0,,,,,,,1.0,10.0,15.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Consumer Cyclical,20000000,inf,460,HDBSCAN,2,0.39641314285989787,0.8584694873667803,63.58651068012205,,,,0.13695652173913042,15.0,5.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Consumer Cyclical,20000000,inf,460,HDBSCAN,0,,,,,,,1.0,15.0,10.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Consumer Cyclical,20000000,inf,460,HDBSCAN,0,,,,,,,1.0,15.0,15.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Consumer Cyclical,20000000,inf,460,HDBSCAN,2,0.36049055070104336,1.081957645491987,78.01526740077993,,,,0.5521739130434783,20.0,5.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Consumer Cyclical,20000000,inf,460,HDBSCAN,0,,,,,,,1.0,20.0,10.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Consumer Cyclical,20000000,inf,460,HDBSCAN,0,,,,,,,1.0,20.0,15.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Consumer Cyclical,20000000,inf,460,HDBSCAN,2,0.36049055070104336,1.081957645491987,78.01526740077993,,,,0.5521739130434783,25.0,5.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Consumer Cyclical,20000000,inf,460,HDBSCAN,0,,,,,,,1.0,25.0,10.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Consumer Cyclical,20000000,inf,460,HDBSCAN,0,,,,,,,1.0,25.0,15.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,"Technology, Healthcare, Industrials, Consumer Cyclical, Consumer Defensive, Energy, Utilities, Basic Materials, Communication Services, Real Estate",1000000000,inf,1645,K-Means,2,0.5093809169370611,0.8600492749997476,790.1283693687243,12449.40796658615,,,,,
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,"Technology, Healthcare, Industrials, Consumer Cyclical, Consumer Defensive, Energy, Utilities, Basic Materials, Communication Services, Real Estate",1000000000,inf,1645,K-Means,3,0.31425326846577134,1.129718540603155,745.2400388241846,9664.090609810763,,,,,
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,"Technology, Healthcare, Industrials, Consumer Cyclical, Consumer Defensive, Energy, Utilities, Basic Materials, Communication Services, Real Estate",1000000000,inf,1645,K-Means,4,0.33138060016707643,1.1058577270734828,748.927593630875,7781.848062856474,,,,,
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,"Technology, Healthcare, Industrials, Consumer Cyclical, Consumer Defensive, Energy, Utilities, Basic Materials, Communication Services, Real Estate",1000000000,inf,1645,K-Means,5,0.23997429842477624,1.3858168510394224,668.1699069143575,7010.884441048696,,,,,
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,"Technology, Healthcare, Industrials, Consumer Cyclical, Consumer Defensive, Energy, Utilities, Basic Materials, Communication Services, Real Estate",1000000000,inf,1645,K-Means,6,0.22820494646472717,1.4209986197105193,597.3342206482197,6532.514185471119,,,,,
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,"Technology, Healthcare, Industrials, Consumer Cyclical, Consumer Defensive, Energy, Utilities, Basic Materials, Communication Services, Real Estate",1000000000,inf,1645,K-Means,7,0.21327673302456096,1.398238312418478,552.6429483137291,6096.0491115623945,,,,,
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,"Technology, Healthcare, Industrials, Consumer Cyclical, Consumer Defensive, Energy, Utilities, Basic Materials, Communication Services, Real Estate",1000000000,inf,1645,K-Means,8,0.2068393278464364,1.4661741752581618,513.8934571712273,5765.93878360962,,,,,
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,"Technology, Healthcare, Industrials, Consumer Cyclical, Consumer Defensive, Energy, Utilities, Basic Materials, Communication Services, Real Estate",1000000000,inf,1645,K-Means,9,0.1969831630932937,1.4762779010677403,482.3294959094152,5489.345076599941,,,,,
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,"Technology, Healthcare, Industrials, Consumer Cyclical, Consumer Defensive, Energy, Utilities, Basic Materials, Communication Services, Real Estate",1000000000,inf,1645,K-Means,10,0.192964845699659,1.4823106676235485,458.9278433642026,5228.3926226408985,,,,,
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,"Technology, Healthcare, Industrials, Consumer Cyclical, Consumer Defensive, Energy, Utilities, Basic Materials, Communication Services, Real Estate",1000000000,inf,1645,Agglomerative,2,0.44668499841657683,1.0908660518360551,704.9224617681382,,,,,,
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,"Technology, Healthcare, Industrials, Consumer Cyclical, Consumer Defensive, Energy, Utilities, Basic Materials, Communication Services, Real Estate",1000000000,inf,1645,Agglomerative,3,0.2970002419454903,1.1547153033430464,651.4955841981549,,,,,,
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,"Technology, Healthcare, Industrials, Consumer Cyclical, Consumer Defensive, Energy, Utilities, Basic Materials, Communication Services, Real Estate",1000000000,inf,1645,Agglomerative,4,0.30917685225658464,1.0818742255901153,623.3696430799866,,,,,,
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,"Technology, Healthcare, Industrials, Consumer Cyclical, Consumer Defensive, Energy, Utilities, Basic Materials, Communication Services, Real Estate",1000000000,inf,1645,Agglomerative,5,0.3063667454202227,1.2594666750699723,579.4443198132235,,,,,,
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,"Technology, Healthcare, Industrials, Consumer Cyclical, Consumer Defensive, Energy, Utilities, Basic Materials, Communication Services, Real Estate",1000000000,inf,1645,Agglomerative,6,0.19775155660866606,1.5166393483027425,535.152198494473,,,,,,
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,"Technology, Healthcare, Industrials, Consumer Cyclical, Consumer Defensive, Energy, Utilities, Basic Materials, Communication Services, Real Estate",1000000000,inf,1645,Agglomerative,7,0.17624121384019475,1.5168481109219285,493.3931619273767,,,,,,
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,"Technology, Healthcare, Industrials, Consumer Cyclical, Consumer Defensive, Energy, Utilities, Basic Materials, Communication Services, Real Estate",1000000000,inf,1645,Agglomerative,8,0.16814282738329353,1.569661813215907,455.67559141829867,,,,,,
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,"Technology, Healthcare, Industrials, Consumer Cyclical, Consumer Defensive, Energy, Utilities, Basic Materials, Communication Services, Real Estate",1000000000,inf,1645,Agglomerative,9,0.1679696391694621,1.5606849597487606,426.46753599361847,,,,,,
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,"Technology, Healthcare, Industrials, Consumer Cyclical, Consumer Defensive, Energy, Utilities, Basic Materials, Communication Services, Real Estate",1000000000,inf,1645,Agglomerative,10,0.1595279996244108,1.575040493536908,401.93007974677096,,,,,,
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,"Technology, Healthcare, Industrials, Consumer Cyclical, Consumer Defensive, Energy, Utilities, Basic Materials, Communication Services, Real Estate",1000000000,inf,1645,Gaussian Mixture,2,0.20728035693670116,2.12884301297546,309.3473848082998,,31167.83303227601,31648.92214630076,,,
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,"Technology, Healthcare, Industrials, Consumer Cyclical, Consumer Defensive, Energy, Utilities, Basic Materials, Communication Services, Real Estate",1000000000,inf,1645,Gaussian Mixture,3,0.07473079150458839,1.9613382135434854,232.72690656639642,,29130.179690572088,29854.516109440818,,,
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,"Technology, Healthcare, Industrials, Consumer Cyclical, Consumer Defensive, Energy, Utilities, Basic Materials, Communication Services, Real Estate",1000000000,inf,1645,Gaussian Mixture,4,0.1835277003798598,1.5242495191333765,352.50536817803567,,27698.287429705833,28665.87115341854,,,
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,"Technology, Healthcare, Industrials, Consumer Cyclical, Consumer Defensive, Energy, Utilities, Basic Materials, Communication Services, Real Estate",1000000000,inf,1645,Gaussian Mixture,5,0.15119093226857913,1.5257629041629746,386.96649756885404,,26503.75695783541,27714.58798639209,,,
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,"Technology, Healthcare, Industrials, Consumer Cyclical, Consumer Defensive, Energy, Utilities, Basic Materials, Communication Services, Real Estate",1000000000,inf,1645,Gaussian Mixture,6,0.14553108737802772,1.5969322682851121,409.2509595185009,,25359.21676488594,26813.2950982866,,,
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,"Technology, Healthcare, Industrials, Consumer Cyclical, Consumer Defensive, Energy, Utilities, Basic Materials, Communication Services, Real Estate",1000000000,inf,1645,Gaussian Mixture,7,0.14482896038582485,1.58942742592392,373.65673848780364,,24778.572237410226,26475.89787565486,,,
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,"Technology, Healthcare, Industrials, Consumer Cyclical, Consumer Defensive, Energy, Utilities, Basic Materials, Communication Services, Real Estate",1000000000,inf,1645,Gaussian Mixture,8,0.1353293168845576,1.601513559469271,337.88954938670554,,24418.48650406822,26359.05944715683,,,
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,"Technology, Healthcare, Industrials, Consumer Cyclical, Consumer Defensive, Energy, Utilities, Basic Materials, Communication Services, Real Estate",1000000000,inf,1645,Gaussian Mixture,9,0.10242732483036421,1.6919606590795573,306.2266249714455,,23877.40745040154,26061.22769833413,,,
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,"Technology, Healthcare, Industrials, Consumer Cyclical, Consumer Defensive, Energy, Utilities, Basic Materials, Communication Services, Real Estate",1000000000,inf,1645,Gaussian Mixture,10,0.12104500371122237,1.8378893232075577,289.3740223395822,,22978.990868746805,25406.05842152337,,,
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,"Technology, Healthcare, Industrials, Consumer Cyclical, Consumer Defensive, Energy, Utilities, Basic Materials, Communication Services, Real Estate",1000000000,inf,1645,HDBSCAN,2,0.578039272219399,0.5973196010514114,494.0547622851901,,,,0.09848024316109423,10.0,5.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,"Technology, Healthcare, Industrials, Consumer Cyclical, Consumer Defensive, Energy, Utilities, Basic Materials, Communication Services, Real Estate",1000000000,inf,1645,HDBSCAN,2,0.5677515123817829,0.5852087901486506,462.3224304494289,,,,0.08024316109422493,10.0,10.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,"Technology, Healthcare, Industrials, Consumer Cyclical, Consumer Defensive, Energy, Utilities, Basic Materials, Communication Services, Real Estate",1000000000,inf,1645,HDBSCAN,2,0.5736510819993315,0.5828342736128606,473.16453920540124,,,,0.08875379939209727,10.0,15.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,"Technology, Healthcare, Industrials, Consumer Cyclical, Consumer Defensive, Energy, Utilities, Basic Materials, Communication Services, Real Estate",1000000000,inf,1645,HDBSCAN,2,0.578039272219399,0.5973196010514114,494.0547622851901,,,,0.09848024316109423,15.0,5.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,"Technology, Healthcare, Industrials, Consumer Cyclical, Consumer Defensive, Energy, Utilities, Basic Materials, Communication Services, Real Estate",1000000000,inf,1645,HDBSCAN,2,0.5677515123817829,0.5852087901486506,462.3224304494289,,,,0.08024316109422493,15.0,10.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,"Technology, Healthcare, Industrials, Consumer Cyclical, Consumer Defensive, Energy, Utilities, Basic Materials, Communication Services, Real Estate",1000000000,inf,1645,HDBSCAN,2,0.5736510819993315,0.5828342736128606,473.16453920540124,,,,0.08875379939209727,15.0,15.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,"Technology, Healthcare, Industrials, Consumer Cyclical, Consumer Defensive, Energy, Utilities, Basic Materials, Communication Services, Real Estate",1000000000,inf,1645,HDBSCAN,2,0.578039272219399,0.5973196010514114,494.0547622851901,,,,0.09848024316109423,20.0,5.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,"Technology, Healthcare, Industrials, Consumer Cyclical, Consumer Defensive, Energy, Utilities, Basic Materials, Communication Services, Real Estate",1000000000,inf,1645,HDBSCAN,2,0.5677515123817829,0.5852087901486506,462.3224304494289,,,,0.08024316109422493,20.0,10.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,"Technology, Healthcare, Industrials, Consumer Cyclical, Consumer Defensive, Energy, Utilities, Basic Materials, Communication Services, Real Estate",1000000000,inf,1645,HDBSCAN,2,0.5736510819993315,0.5828342736128606,473.16453920540124,,,,0.08875379939209727,20.0,15.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,"Technology, Healthcare, Industrials, Consumer Cyclical, Consumer Defensive, Energy, Utilities, Basic Materials, Communication Services, Real Estate",1000000000,inf,1645,HDBSCAN,2,0.578039272219399,0.5973196010514114,494.0547622851901,,,,0.09848024316109423,25.0,5.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,"Technology, Healthcare, Industrials, Consumer Cyclical, Consumer Defensive, Energy, Utilities, Basic Materials, Communication Services, Real Estate",1000000000,inf,1645,HDBSCAN,2,0.5677515123817829,0.5852087901486506,462.3224304494289,,,,0.08024316109422493,25.0,10.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,"Technology, Healthcare, Industrials, Consumer Cyclical, Consumer Defensive, Energy, Utilities, Basic Materials, Communication Services, Real Estate",1000000000,inf,1645,HDBSCAN,2,0.5736510819993315,0.5828342736128606,473.16453920540124,,,,0.08875379939209727,25.0,15.0
