Scenario ID,Scenario Name,Selection Key,Run A,Run B,N Shared Companies,N Evaluated Companies,Pairwise Evaluation Coverage,ARI,NMI
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10009,10015,375,375,1.0,0.69322315627736,0.6670796576624797
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10009,10016,378,378,1.0,0.5790875672741486,0.5210714425101376
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10009,10017,377,377,1.0,0.931680015187498,0.8664165157049702
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10009,10018,375,375,1.0,0.6859872730285659,0.6641371783532597
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10009,10019,375,375,1.0,0.6092295445951313,0.5167790469966542
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10010,10011,380,380,1.0,0.726351726002079,0.6999026635018415
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10010,10012,384,384,1.0,0.6818161250584607,0.6437655059549857
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10010,10013,376,376,1.0,0.588163702284091,0.5246195817452153
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10010,10014,375,375,1.0,0.7025055979107424,0.7125547374451752
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10010,10015,377,377,1.0,0.9438231704730933,0.9017186576496027
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10010,10016,373,373,1.0,0.8950919058719032,0.8290190727308453
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10010,10017,373,373,1.0,0.6357719685842099,0.5983292978533423
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10010,10018,379,379,1.0,0.970251478930228,0.9123384150411845
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10010,10019,375,375,1.0,0.8459267845544951,0.7455128346520703
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10011,10012,374,374,1.0,0.9862595311495655,0.9635523742957964
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10011,10013,370,370,1.0,0.7627089077793365,0.6705451502533388
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10011,10014,375,375,1.0,0.949056019653566,0.8958714829984652
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10011,10015,371,371,1.0,0.7144982688149465,0.7002688312362284
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10011,10016,377,377,1.0,0.5717640612377994,0.48909893569105645
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10011,10017,374,374,1.0,0.9466416253196621,0.8907529983236757
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10011,10018,380,380,1.0,0.6859959884467135,0.6461493084800228
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10011,10019,376,376,1.0,0.6075481842510774,0.49393834648320667
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10012,10013,379,379,1.0,0.7318302002810962,0.6304916727717844
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10012,10014,372,372,1.0,0.9417239653041,0.8810722204959731
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10012,10015,369,369,1.0,0.695882926289946,0.7066244616745965
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10012,10016,370,370,1.0,0.5369285063199136,0.4518168250380293
