Scenario ID,Scenario Name,Candidate Role,Candidate ID,Method,Sampling Seed,Reference Cluster,Resampled Cluster,Cluster Company Count,Cluster Share of Evaluated Population,Reference Cluster Share,Shared-Company Jaccard
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10002,0,0,14,0.04129793510324484,0.03233830845771144,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10002,1,1,312,0.9203539823008849,0.9104477611940298,0.9731543624161074
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10002,2,2,13,0.038348082595870206,0.05721393034825871,0.5294117647058824
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10003,0,0,14,0.04472843450479233,0.03233830845771144,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10003,1,2,278,0.8881789137380192,0.9104477611940298,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10003,2,3,11,0.03514376996805112,0.05721393034825871,0.5238095238095238
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10004,0,0,10,0.03225806451612903,0.03233830845771144,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10004,1,1,287,0.9258064516129032,0.9104477611940298,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10004,2,2,13,0.041935483870967745,0.05721393034825871,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10005,0,0,11,0.035483870967741936,0.03233830845771144,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10005,1,1,289,0.932258064516129,0.9104477611940298,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10005,2,2,10,0.03225806451612903,0.05721393034825871,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10006,0,0,13,0.039634146341463415,0.03233830845771144,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10006,1,1,296,0.9024390243902439,0.9104477611940298,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10006,2,2,19,0.057926829268292686,0.05721393034825871,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10007,0,0,15,0.046296296296296294,0.03233830845771144,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10007,1,1,294,0.9074074074074074,0.9104477611940298,0.9965635738831615
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10007,2,2,15,0.046296296296296294,0.05721393034825871,0.9375
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10008,0,0,16,0.048484848484848485,0.03233830845771144,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10008,1,1,297,0.9,0.9104477611940298,0.9965870307167235
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10008,2,2,17,0.051515151515151514,0.05721393034825871,0.9444444444444444
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10009,1,0,306,0.9415384615384615,0.9104477611940298,0.9769736842105263
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10009,2,1,19,0.05846153846153846,0.05721393034825871,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10010,0,0,11,0.03503184713375796,0.03233830845771144,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10010,1,1,287,0.9140127388535032,0.9104477611940298,0.9965156794425087
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10010,2,2,16,0.050955414012738856,0.05721393034825871,0.9411764705882353
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10011,0,0,11,0.03313253012048193,0.03233830845771144,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10011,1,2,303,0.9126506024096386,0.9104477611940298,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10011,2,1,18,0.05421686746987952,0.05721393034825871,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10012,0,0,10,0.03067484662576687,0.03233830845771144,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10012,1,1,297,0.911042944785276,0.9104477611940298,0.996551724137931
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10012,2,2,19,0.05828220858895705,0.05721393034825871,0.95
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10013,1,1,314,0.9345238095238095,0.9104477611940298,0.9769736842105263
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10013,2,0,22,0.06547619047619048,0.05721393034825871,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10014,1,0,302,0.9467084639498433,0.9104477611940298,0.9832775919732442
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10014,2,1,17,0.05329153605015674,0.05721393034825871,0.9444444444444444
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10015,1,0,307,0.941717791411043,0.9104477611940298,0.9732441471571907
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10015,2,1,19,0.05828220858895705,0.05721393034825871,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10016,0,0,10,0.031446540880503145,0.03233830845771144,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10016,1,1,293,0.9213836477987422,0.9104477611940298,0.9965277777777778
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10016,2,2,15,0.04716981132075472,0.05721393034825871,0.9375
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10017,0,0,13,0.03939393939393939,0.03233830845771144,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10017,1,1,297,0.9,0.9104477611940298,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10017,2,2,20,0.06060606060606061,0.05721393034825871,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10018,0,0,13,0.040625,0.03233830845771144,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10018,1,1,294,0.91875,0.9104477611940298,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10018,2,2,13,0.040625,0.05721393034825871,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10019,1,0,313,0.945619335347432,0.9104477611940298,0.9700996677740864
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10019,2,1,18,0.054380664652567974,0.05721393034825871,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10006,0,0,296,0.9396825396825397,0.9408740359897172,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10006,1,1,19,0.06031746031746032,0.05912596401028278,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10007,0,1,294,0.9074074074074074,0.9408740359897172,0.9965635738831615
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10007,1,2,15,0.046296296296296294,0.05912596401028278,0.9375
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10008,0,1,297,0.9,0.9408740359897172,0.9965870307167235
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10008,1,2,17,0.051515151515151514,0.05912596401028278,0.9444444444444444
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10009,0,0,306,0.9415384615384615,0.9408740359897172,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10009,1,1,19,0.05846153846153846,0.05912596401028278,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10010,0,0,287,0.9471947194719472,0.9408740359897172,0.9965156794425087
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10010,1,1,16,0.052805280528052806,0.05912596401028278,0.9411764705882353
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10011,0,1,303,0.9439252336448598,0.9408740359897172,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10011,1,0,18,0.056074766355140186,0.05912596401028278,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10012,0,0,297,0.939873417721519,0.9408740359897172,0.996551724137931
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10012,1,1,19,0.060126582278481014,0.05912596401028278,0.95
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10013,0,1,314,0.9345238095238095,0.9408740359897172,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10013,1,0,22,0.06547619047619048,0.05912596401028278,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10014,0,0,302,0.9467084639498433,0.9408740359897172,0.9966101694915255
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10014,1,1,17,0.05329153605015674,0.05912596401028278,0.9444444444444444
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10015,0,0,307,0.941717791411043,0.9408740359897172,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10015,1,1,19,0.05828220858895705,0.05912596401028278,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10016,0,0,293,0.9512987012987013,0.9408740359897172,0.9965277777777778
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10016,1,1,15,0.048701298701298704,0.05912596401028278,0.9375
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10017,0,0,297,0.9369085173501577,0.9408740359897172,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10017,1,1,20,0.06309148264984227,0.05912596401028278,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10019,0,0,313,0.945619335347432,0.9408740359897172,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10019,1,1,18,0.054380664652567974,0.05912596401028278,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10000,0,0,1225,0.928030303030303,0.9254996971532404,0.9869706840390879
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10000,1,1,95,0.07196969696969698,0.07450030284675954,0.8518518518518519
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10001,0,0,1228,0.9288956127080181,0.9254996971532404,0.9853896103896104
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10001,1,1,94,0.07110438729198185,0.07450030284675954,0.8333333333333334
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10002,0,0,1193,0.9031037093111279,0.9254996971532404,0.9802793755135579
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10002,1,1,128,0.09689629068887207,0.07450030284675954,0.8125
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10003,0,0,1223,0.9258137774413323,0.9254996971532404,0.9975530179445351
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10003,1,1,98,0.07418622255866768,0.07450030284675954,0.9693877551020408
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10004,0,0,1231,0.9325757575757576,0.9254996971532404,0.9926888708367181
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10004,1,1,89,0.06742424242424243,0.07450030284675954,0.9081632653061225
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10005,0,0,1154,0.8742424242424243,0.9254996971532404,0.9482333607230896
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10005,1,1,166,0.12575757575757576,0.07450030284675954,0.6204819277108434
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10006,0,0,1220,0.9242424242424242,0.9254996971532404,0.9902200488997555
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10006,1,1,100,0.07575757575757576,0.07450030284675954,0.8857142857142857
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10007,0,0,1227,0.9288417865253595,0.9254996971532404,0.9878048780487805
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10007,1,1,94,0.07115821347464042,0.07450030284675954,0.8584905660377359
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10008,0,0,1157,0.8765151515151515,0.9254996971532404,0.9475839475839476
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10008,1,1,163,0.12348484848484849,0.07450030284675954,0.6073619631901841
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10009,0,0,1222,0.9250567751703255,0.9254996971532404,0.9886178861788618
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10009,1,1,99,0.07494322482967448,0.07450030284675954,0.8666666666666667
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10010,0,0,1236,0.9356548069644209,0.9254996971532404,0.9870550161812298
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10010,1,1,85,0.0643451930355791,0.07450030284675954,0.8415841584158416
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10011,0,0,1224,0.9272727272727272,0.9254996971532404,0.993485342019544
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10011,1,1,96,0.07272727272727272,0.07450030284675954,0.92
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10012,0,0,1236,0.9356548069644209,0.9254996971532404,0.9919093851132686
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10012,1,1,85,0.0643451930355791,0.07450030284675954,0.8947368421052632
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10013,0,0,1222,0.9257575757575758,0.9254996971532404,0.9951060358890701
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10013,1,1,98,0.07424242424242425,0.07450030284675954,0.94
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10014,0,0,1207,0.9143939393939394,0.9254996971532404,0.9765372168284789
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10014,1,1,113,0.0856060606060606,0.07450030284675954,0.7433628318584071
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10015,0,0,1160,0.8787878787878788,0.9254996971532404,0.9492635024549918
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10015,1,1,160,0.12121212121212122,0.07450030284675954,0.6125
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10016,0,0,1164,0.8818181818181818,0.9254996971532404,0.9556650246305419
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10016,1,1,156,0.11818181818181818,0.07450030284675954,0.6538461538461539
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10017,0,0,1222,0.9257575757575758,0.9254996971532404,0.9862012987012987
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10017,1,1,98,0.07424242424242425,0.07450030284675954,0.8380952380952381
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10018,0,0,1219,0.9234848484848485,0.9254996971532404,0.9877750611246944
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10018,1,1,101,0.07651515151515151,0.07450030284675954,0.8611111111111112
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10019,0,0,1132,0.8569265707797123,0.9254996971532404,0.9210740439381611
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10019,1,1,189,0.14307342922028765,0.07450030284675954,0.48677248677248675
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|K-Means,K-Means,10000,0,0,1190,0.9015151515151515,0.901877649909146,0.9941176470588236
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|K-Means,K-Means,10000,1,1,130,0.09848484848484848,0.09812235009085403,0.948905109489051
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|K-Means,K-Means,10001,0,1,1189,0.8993948562783661,0.901877649909146,0.9941126997476871
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|K-Means,K-Means,10001,1,0,133,0.10060514372163389,0.09812235009085403,0.95
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|K-Means,K-Means,10002,0,0,1192,0.9023467070401211,0.901877649909146,0.9941275167785235
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|K-Means,K-Means,10002,1,1,129,0.09765329295987887,0.09812235009085403,0.9485294117647058
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|K-Means,K-Means,10003,0,0,1194,0.9038607115821348,0.901877649909146,0.999163179916318
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|K-Means,K-Means,10003,1,1,127,0.09613928841786526,0.09812235009085403,0.9921259842519685
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|K-Means,K-Means,10004,0,0,1193,0.9037878787878788,0.901877649909146,0.9983235540653814
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|K-Means,K-Means,10004,1,1,127,0.09621212121212121,0.09812235009085403,0.9844961240310077
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|K-Means,K-Means,10005,0,0,1197,0.9068181818181819,0.901877649909146,0.9899749373433584
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|K-Means,K-Means,10005,1,1,123,0.09318181818181819,0.09812235009085403,0.9111111111111111
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|K-Means,K-Means,10006,0,0,1185,0.8977272727272727,0.901877649909146,0.9966358284272497
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|K-Means,K-Means,10006,1,1,135,0.10227272727272728,0.09812235009085403,0.9703703703703703
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|K-Means,K-Means,10007,0,0,1203,0.9106737320211961,0.901877649909146,0.9891936824605154
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Full-assignment candidate,Full Assignment|K-Means,K-Means,10007,1,1,118,0.08932626797880394,0.09812235009085403,0.9007633587786259
